<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HCWC.US,D,20240916,000000,8.5,8.5,5.01,5.24,225400,0
HCWC.US,D,20240917,000000,5.36,5.46,3.65,4.16,466426,0
HCWC.US,D,20240918,000000,3.75,4.5,3.29,3.5,239119,0
HCWC.US,D,20240919,000000,3.36,3.42,2.8505,2.9701,240033,0
HCWC.US,D,20240920,000000,2.66,2.8351,2.29,2.48,334260,0
HCWC.US,D,20240923,000000,2.48,2.93,2.24,2.62,205437,0
HCWC.US,D,20240924,000000,2.62,3.28,2.5035,3.2,251920,0
HCWC.US,D,20240925,000000,3.2,3.3,2.7,2.79,123685,0
HCWC.US,D,20240926,000000,2.8,2.8,2.5,2.64,118841,0
HCWC.US,D,20240927,000000,2.56,2.64,2.46,2.57,62451,0
HCWC.US,D,20240930,000000,2.59,2.59,2.4,2.49,53633,0
HCWC.US,D,20241001,000000,2.47,2.478,2.22,2.39,95544,0
HCWC.US,D,20241002,000000,2.39,2.39,2.2301,2.3,31393,0
HCWC.US,D,20241003,000000,2.3,2.3,2.14,2.18,37793,0
HCWC.US,D,20241004,000000,2.13,2.1799,1.9708,2.11,61370,0
HCWC.US,D,20241007,000000,2.1,2.1,1.96,1.97,25782,0
HCWC.US,D,20241008,000000,2.01,2.1599,1.95,2.0705,106304,0
HCWC.US,D,20241009,000000,2.04,2.38,2,2.2,48513,0
HCWC.US,D,20241010,000000,2.24,2.3,2.122,2.2852,35163,0
HCWC.US,D,20241011,000000,2.249,2.55,2.051,2.14,165088,0
HCWC.US,D,20241014,000000,2.12,2.1892,2.05,2.1,34748,0
HCWC.US,D,20241015,000000,2.17,2.17,2.05,2.15,12186,0
HCWC.US,D,20241016,000000,2.1,2.1699,2.08,2.0949,32185,0
HCWC.US,D,20241017,000000,2.12,2.19,2.04,2.15,27148,0
HCWC.US,D,20241018,000000,2.15,2.17,2.0601,2.17,5523,0
HCWC.US,D,20241021,000000,2.14,2.2699,2.01,2.01,33757,0
HCWC.US,D,20241022,000000,2.04,2.15,2.01,2.06,23512,0
HCWC.US,D,20241023,000000,2.04,2.14,2.01,2.02,30509,0
HCWC.US,D,20241024,000000,2.06,2.41,2.042,2.3,125475,0
HCWC.US,D,20241025,000000,2.28,2.73,2.28,2.55,395990,0
HCWC.US,D,20241028,000000,2.45,2.5,2.26,2.38,74653,0
HCWC.US,D,20241029,000000,2.29,2.3799,2.11,2.2,66607,0
HCWC.US,D,20241030,000000,2.13,2.1759,1.63,1.8,235169,0
HCWC.US,D,20241031,000000,1.84,1.9,1.7,1.72,67339,0
HCWC.US,D,20241101,000000,1.73,1.8327,1.65,1.65,21610,0
HCWC.US,D,20241104,000000,1.7,1.78,1.6712,1.74,17536,0
HCWC.US,D,20241105,000000,1.77,1.78,1.71,1.72,17347,0
HCWC.US,D,20241106,000000,1.7,1.74,1.67,1.68,18202,0
HCWC.US,D,20241107,000000,1.69,1.7499,1.69,1.73,19327,0
HCWC.US,D,20241108,000000,1.75,1.78,1.72,1.78,15088,0
HCWC.US,D,20241111,000000,1.7799,1.8499,1.71,1.78,23058,0
HCWC.US,D,20241112,000000,1.8,2.11,1.8,1.8201,49209,0
HCWC.US,D,20241113,000000,1.8601,1.97,1.6101,1.71,568207,0
HCWC.US,D,20241114,000000,1.7,1.75,1.62,1.73,22487,0
HCWC.US,D,20241115,000000,1.73,1.73,1.58,1.69,41010,0
HCWC.US,D,20241118,000000,1.69,1.87,1.6801,1.76,81921,0
HCWC.US,D,20241119,000000,1.74,1.74,1.65,1.65,30469,0
HCWC.US,D,20241120,000000,1.65,1.67,1.64,1.66,14632,0
HCWC.US,D,20241121,000000,1.67,1.69,1.54,1.58,54053,0
HCWC.US,D,20241122,000000,1.6136,1.6399,1.54,1.555,31021,0
HCWC.US,D,20241125,000000,1.54,1.57,1.4,1.47,55992,0
HCWC.US,D,20241126,000000,1.47,1.5,1.44,1.44,25808,0
HCWC.US,D,20241127,000000,1.42,1.73,1.4,1.72,218655,0
HCWC.US,D,20241129,000000,1.75,1.7592,1.56,1.64,112938,0
HCWC.US,D,20241202,000000,1.62,1.66,1.43,1.52,187631,0
HCWC.US,D,20241203,000000,1.5099,1.6,1.45,1.46,116560,0
HCWC.US,D,20241204,000000,1.48,1.48,1.31,1.31,116054,0
HCWC.US,D,20241205,000000,1.3228,1.4,1.19,1.2,141938,0
HCWC.US,D,20241206,000000,1.2,1.22,1.09,1.22,105154,0
HCWC.US,D,20241209,000000,1.18,1.53,1.1,1.3204,383915,0
HCWC.US,D,20241210,000000,1.35,1.36,1.19,1.2028,62479,0
HCWC.US,D,20241211,000000,1.22,1.29,1.15,1.2,59870,0
HCWC.US,D,20241212,000000,1.22,1.2361,1.16,1.16,52162,0
HCWC.US,D,20241213,000000,1.15,1.175,1.09,1.11,54317,0
HCWC.US,D,20241216,000000,1.115,1.14,0.82,0.84,189551,0
HCWC.US,D,20241217,000000,0.8764,0.9003,0.8248,0.871,22906,0
HCWC.US,D,20241218,000000,0.871,0.9084,0.7701,0.82,141697,0
HCWC.US,D,20241219,000000,0.84,0.86,0.8199,0.8199,76402,0
HCWC.US,D,20241220,000000,0.801,0.86,0.7838,0.7838,97699,0
HCWC.US,D,20241223,000000,0.8388,1.05,0.814,0.8682,319938,0
HCWC.US,D,20241224,000000,0.861,0.96,0.7643,0.8305,652131,0
HCWC.US,D,20241226,000000,0.8152,0.8897,0.77,0.862,143610,0
HCWC.US,D,20241227,000000,0.8497,0.95505,0.84,0.9507,109780,0
HCWC.US,D,20241230,000000,0.9377,0.9507,0.85,0.8838,110632,0
HCWC.US,D,20241231,000000,0.9279,1.34,0.9,1.1799,1172265,0
HCWC.US,D,20250102,000000,1.154,1.43,1.11,1.13,841589,0
HCWC.US,D,20250103,000000,1.11,1.23,1.0601,1.0987,217442,0
HCWC.US,D,20250106,000000,1.111,1.15,0.88,0.971,3522953,0
HCWC.US,D,20250107,000000,1.36,1.66,1.2,1.6,8190622,0
HCWC.US,D,20250108,000000,1.5,1.53,1.2,1.21,822122,0
HCWC.US,D,20250110,000000,1.32,1.97,1.32,1.84,2426108,0
