<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JCHI.US,D,20230317,000000,48.86,48.86,48.52,48.6502,10450,0
JCHI.US,D,20230320,000000,47.8339,48.08,47.7691,48.0067,7046,0
JCHI.US,D,20230321,000000,48.84,48.96,48.82,48.8685,4163,0
JCHI.US,D,20230322,000000,49.03,49.24,49.03,49.2017,7817,0
JCHI.US,D,20230323,000000,50.58,50.58,50.09,50.325,28530,0
JCHI.US,D,20230324,000000,49.775,49.8999,49.66,49.7921,1953,0
JCHI.US,D,20230327,000000,48.9764,48.9764,48.9764,48.9764,120,0
JCHI.US,D,20230328,000000,49.4,50.0284,49.37,50.0284,16053,0
JCHI.US,D,20230329,000000,50.1283,50.1283,49.9869,49.9869,305,0
JCHI.US,D,20230330,000000,50.9,50.93,50.8916,50.8916,394,0
JCHI.US,D,20230331,000000,50.4,50.509,50.38,50.509,262,0
JCHI.US,D,20230403,000000,50.7,50.7,50.5249,50.6177,957,0
JCHI.US,D,20230404,000000,50.48,50.58,50.3,50.5088,770,0
JCHI.US,D,20230405,000000,50.54,50.54,49.9,50.1076,1667,0
JCHI.US,D,20230406,000000,50.215,50.3508,50.215,50.3508,208,0
JCHI.US,D,20230410,000000,49.94,50.0583,49.94,50.0583,1279,0
JCHI.US,D,20230411,000000,50.22,50.22,49.9976,49.9976,203,0
JCHI.US,D,20230412,000000,49.68,49.68,48.76,48.8816,2212,0
JCHI.US,D,20230413,000000,49.77,49.77,49.7039,49.7039,357,0
JCHI.US,D,20230414,000000,49.403,49.403,49.15,49.2185,2563,0
JCHI.US,D,20230417,000000,49.9,50.026,49.7,50.0158,3362,0
JCHI.US,D,20230418,000000,50.38,50.38,49.88,50.0645,1328,0
JCHI.US,D,20230419,000000,49.61,49.6168,49.39,49.6168,1260,0
JCHI.US,D,20230420,000000,49.5271,49.5271,49.27,49.3365,252,0
JCHI.US,D,20230421,000000,48.4,48.48,48.27,48.425,3636,0
JCHI.US,D,20230424,000000,47.78,47.78,47.5871,47.5871,1232,0
JCHI.US,D,20230425,000000,46.49,46.69,46.4,46.5091,1625,0
JCHI.US,D,20230426,000000,47.0395,47.0395,47.0395,47.0395,101,0
JCHI.US,D,20230427,000000,47.42,47.5674,47.42,47.5674,1429,0
JCHI.US,D,20230428,000000,48.11,48.11,47.8123,47.8123,134,0
JCHI.US,D,20230501,000000,47.5805,47.5805,47.5805,47.5805,112,0
JCHI.US,D,20230502,000000,47.02,47.1295,47.01,47.1295,2108,0
JCHI.US,D,20230503,000000,47.03,47.1226,47.0176,47.0176,303,0
JCHI.US,D,20230504,000000,47.755,47.755,47.755,47.755,1,0
JCHI.US,D,20230505,000000,48.0343,48.0343,48.0343,48.0343,4,0
JCHI.US,D,20230508,000000,47.9715,47.9715,47.9715,47.9715,1,0
JCHI.US,D,20230509,000000,47.3751,47.3751,47.3751,47.3751,1,0
JCHI.US,D,20230510,000000,47.02,47.1894,47.02,47.1894,168,0
JCHI.US,D,20230511,000000,47.3103,47.3103,47.3103,47.3103,176,0
JCHI.US,D,20230512,000000,46.5,46.5,46.1824,46.1824,230,0
JCHI.US,D,20230515,000000,47.7572,47.7572,47.7572,47.7572,12,0
JCHI.US,D,20230516,000000,47.2298,47.2298,47.2298,47.2298,176,0
JCHI.US,D,20230517,000000,46.7345,46.7345,46.7345,46.7345,8,0
JCHI.US,D,20230518,000000,45.94,46.1046,45.94,46.1046,631,0
JCHI.US,D,20230519,000000,46.1973,46.1973,46.1973,46.1973,26,0
JCHI.US,D,20230522,000000,46.785,46.785,46.6942,46.6942,551,0
JCHI.US,D,20230523,000000,45.879,45.879,45.6256,45.6256,176,0
JCHI.US,D,20230524,000000,45.4,45.4,44.994,45.0416,3593,0
JCHI.US,D,20230525,000000,44.84,44.84,44.424,44.424,509,0
JCHI.US,D,20230526,000000,45.06,45.06,44.9417,44.9417,412,0
JCHI.US,D,20230530,000000,43.6633,43.6633,43.6633,43.6633,226,0
JCHI.US,D,20230531,000000,43.22,43.4396,43.22,43.4396,291,0
JCHI.US,D,20230601,000000,43.44,44.2963,43.44,44.2963,112,0
JCHI.US,D,20230602,000000,45.5,45.5,45.3938,45.3938,181,0
JCHI.US,D,20230605,000000,45,45.21,44.93,45.12,1234,0
JCHI.US,D,20230606,000000,45.5382,45.5382,45.5382,45.5382,3,0
JCHI.US,D,20230607,000000,45.2,45.2,45.0289,45.0289,146,0
JCHI.US,D,20230608,000000,45.5491,45.5491,45.5491,45.5491,7,0
JCHI.US,D,20230609,000000,45.7,45.7,45.5,45.5,257,0
JCHI.US,D,20230612,000000,45.74,45.83,45.6356,45.6356,437,0
JCHI.US,D,20230613,000000,46.1747,46.1747,46.1747,46.1747,46,0
JCHI.US,D,20230614,000000,46.7518,46.7518,46.7518,46.7518,45,0
JCHI.US,D,20230615,000000,47.824,47.824,47.824,47.824,23,0
JCHI.US,D,20230616,000000,47.85,47.85,47.65,47.65,754,0
JCHI.US,D,20230620,000000,46.5,46.5,45.74,45.9306,1310,0
JCHI.US,D,20230621,000000,45.4654,45.4654,45.4654,45.4654,32,0
JCHI.US,D,20230622,000000,45.25,45.3267,45.25,45.3267,100,0
JCHI.US,D,20230623,000000,44.73,45,44.3,44.5511,2762,0
JCHI.US,D,20230626,000000,44.49,44.569,44.4847,44.4847,404,0
JCHI.US,D,20230627,000000,45.4844,45.4844,45.4844,45.4844,10,0
JCHI.US,D,20230628,000000,45.18,45.285,45.1799,45.2807,1930,0
JCHI.US,D,20230629,000000,44.6163,44.6163,44.6163,44.6163,80,0
JCHI.US,D,20230630,000000,44.9301,44.9301,44.9301,44.9301,190,0
JCHI.US,D,20230703,000000,45.7,45.71,45.35,45.4101,1117,0
JCHI.US,D,20230705,000000,44.79,44.8028,44.79,44.8028,104,0
JCHI.US,D,20230706,000000,44.15,44.15,43.87,43.9804,533,0
JCHI.US,D,20230707,000000,44.62,44.6925,44.6199,44.6925,1465,0
JCHI.US,D,20230710,000000,44.8674,44.8674,44.8674,44.8674,11,0
JCHI.US,D,20230711,000000,45.0291,45.0291,45.0291,45.0291,29,0
JCHI.US,D,20230712,000000,45.85,46.19,45.84,46.0617,1167,0
JCHI.US,D,20230713,000000,46.8017,46.8017,46.8017,46.8017,61,0
JCHI.US,D,20230714,000000,46.44,46.44,46.1891,46.1891,351,0
JCHI.US,D,20230717,000000,45.7,45.8338,45.7,45.8338,102,0
JCHI.US,D,20230718,000000,44.9947,44.9947,44.9947,44.9947,61,0
JCHI.US,D,20230719,000000,45.2071,45.2071,45.2071,45.2071,61,0
JCHI.US,D,20230720,000000,45.18,45.18,45.0629,45.0629,203,0
JCHI.US,D,20230721,000000,44.9494,44.9494,44.9494,44.9494,58,0
JCHI.US,D,20230724,000000,45.19,45.7819,45.19,45.7819,332,0
JCHI.US,D,20230725,000000,47.05,47.05,46.6482,46.6482,134,0
JCHI.US,D,20230726,000000,46.9886,46.9886,46.9886,46.9886,26,0
JCHI.US,D,20230727,000000,46.1872,46.1872,46.1872,46.1872,5,0
JCHI.US,D,20230728,000000,48.7014,48.7014,48.7014,48.7014,39,0
JCHI.US,D,20230731,000000,48.9264,48.9264,48.9264,48.9264,4,0
JCHI.US,D,20230801,000000,47.8417,47.8417,47.8417,47.8417,85,0
JCHI.US,D,20230802,000000,46.8701,46.8701,46.8701,46.8701,9,0
JCHI.US,D,20230803,000000,48.0356,48.0356,48.0356,48.0356,1,0
JCHI.US,D,20230804,000000,47.553,47.553,47.553,47.553,8,0
JCHI.US,D,20230807,000000,46.95,46.99,46.95,46.97,5800,0
JCHI.US,D,20230808,000000,46.01,46.39,46.01,46.35,10812,0
JCHI.US,D,20230809,000000,46.65,46.65,46.46,46.47,4600,0
JCHI.US,D,20230810,000000,46.63,46.63,46.63,46.63,884,0
JCHI.US,D,20230811,000000,45.08,45.1835,45,45.1835,1385,0
JCHI.US,D,20230814,000000,44.9152,44.9965,44.9,44.9965,402,0
JCHI.US,D,20230815,000000,44.2435,44.2435,44.2435,44.2435,50,0
JCHI.US,D,20230816,000000,43.55,43.5766,43.55,43.5766,478,0
JCHI.US,D,20230817,000000,43.9676,43.9676,43.9676,43.9676,9,0
JCHI.US,D,20230818,000000,42.93,43.01,42.93,43.01,246,0
JCHI.US,D,20230821,000000,42.77,42.7725,42.74,42.7725,412,0
JCHI.US,D,20230822,000000,42.5646,42.5646,42.5646,42.5646,11,0
JCHI.US,D,20230823,000000,42.7754,42.7754,42.7754,42.7754,10,0
JCHI.US,D,20230824,000000,42.9646,42.9646,42.9646,42.9646,10,0
JCHI.US,D,20230825,000000,42.85,42.85,42.54,42.7277,736,0
JCHI.US,D,20230828,000000,43.5496,43.5496,43.5496,43.5496,12,0
JCHI.US,D,20230829,000000,44.1774,44.1774,44.1774,44.1774,3,0
JCHI.US,D,20230830,000000,43.97,43.9937,43.9676,43.9676,507,0
JCHI.US,D,20230831,000000,43.7685,43.7685,43.7685,43.7685,2,0
JCHI.US,D,20230901,000000,44.5725,44.5725,44.5725,44.5725,80,0
JCHI.US,D,20230905,000000,44.1535,44.1535,44.1535,44.1535,10,0
JCHI.US,D,20230906,000000,43.9978,43.9978,43.9978,43.9978,2,0
JCHI.US,D,20230907,000000,42.6436,42.7447,42.6436,42.7447,406,0
JCHI.US,D,20230908,000000,42.6022,42.6022,42.6022,42.6022,4,0
JCHI.US,D,20230911,000000,43.2381,43.2381,43.2381,43.2381,35,0
JCHI.US,D,20230912,000000,43.2127,43.2127,43.2127,43.2127,21,0
JCHI.US,D,20230913,000000,42.9588,42.9588,42.9588,42.9588,2,0
JCHI.US,D,20230914,000000,42.98,42.98,42.98,42.98,20,0
JCHI.US,D,20230915,000000,42.7299,42.73,42.6387,42.6387,303,0
JCHI.US,D,20230918,000000,42.8,42.81,42.7485,42.7499,3964,0
JCHI.US,D,20230919,000000,42.6545,42.6545,42.6545,42.6545,20,0
JCHI.US,D,20230920,000000,42.3962,42.3962,42.3962,42.3962,79,0
JCHI.US,D,20230921,000000,41.6958,41.6958,41.6958,41.6958,144,0
JCHI.US,D,20230922,000000,42.9451,42.9451,42.9451,42.9451,27,0
JCHI.US,D,20230925,000000,42.412,42.412,42.412,42.412,3,0
JCHI.US,D,20230926,000000,41.9854,41.9854,41.9854,41.9854,144,0
JCHI.US,D,20230927,000000,42.0905,42.0905,42.0905,42.0905,144,0
JCHI.US,D,20230928,000000,42.0009,42.0009,42.0009,42.0009,1,0
JCHI.US,D,20230929,000000,42.2886,42.2886,42.2886,42.2886,1,0
JCHI.US,D,20231002,000000,42.0674,42.0674,42.0674,42.0674,1,0
JCHI.US,D,20231003,000000,41.3855,41.3855,41.3855,41.3855,1,0
JCHI.US,D,20231004,000000,41.1294,41.1294,41.1294,41.1294,1,0
JCHI.US,D,20231005,000000,41.3652,41.3652,41.3652,41.3652,1,0
JCHI.US,D,20231006,000000,41.9965,41.9965,41.9965,41.9965,1,0
JCHI.US,D,20231009,000000,41.9803,41.9803,41.9803,41.9803,1,0
JCHI.US,D,20231010,000000,42.5829,42.5829,42.5829,42.5829,2,0
JCHI.US,D,20231011,000000,42.92,42.9635,42.92,42.9635,400,0
JCHI.US,D,20231012,000000,42.3959,42.3959,42.3959,42.3959,98,0
JCHI.US,D,20231013,000000,41.79,41.93,41.76,41.7977,7001,0
JCHI.US,D,20231016,000000,41.8147,41.8147,41.8147,41.8147,98,0
JCHI.US,D,20231017,000000,41.6,41.6,41.6,41.6,98,0
JCHI.US,D,20231018,000000,41.05,41.05,40.8194,40.8194,524,0
JCHI.US,D,20231019,000000,40.21,40.34,40.12,40.12,2818,0
JCHI.US,D,20231020,000000,40.02,40.02,39.6342,39.6342,1125,0
JCHI.US,D,20231023,000000,39.61,39.9974,39.61,39.9974,8018,0
JCHI.US,D,20231024,000000,40.58,40.9091,40.58,40.9091,1005,0
JCHI.US,D,20231025,000000,40.33,40.33,40.2626,40.2626,124,0
JCHI.US,D,20231026,000000,40.14,40.3055,40.14,40.3055,850,0
JCHI.US,D,20231027,000000,40.59,40.5901,40.545,40.545,2601,0
JCHI.US,D,20231030,000000,41.3123,41.3123,41.3123,41.3123,18,0
JCHI.US,D,20231031,000000,40.7711,40.7711,40.7711,40.7711,10,0
JCHI.US,D,20231101,000000,40.7371,40.7371,40.7371,40.7371,2,0
JCHI.US,D,20231102,000000,40.9722,40.9722,40.9722,40.9722,1,0
JCHI.US,D,20231103,000000,42.0036,42.0036,42.0036,42.0036,5,0
JCHI.US,D,20231106,000000,42.1366,42.1366,42.1366,42.1366,2,0
JCHI.US,D,20231107,000000,41.8994,41.8994,41.8994,41.8994,2,0
JCHI.US,D,20231108,000000,41.6608,41.6608,41.6608,41.6608,2,0
JCHI.US,D,20231109,000000,41.2485,41.2485,41.2485,41.2485,1,0
JCHI.US,D,20231110,000000,41.2072,41.2072,41.2072,41.2072,1,0
JCHI.US,D,20231113,000000,41.5838,41.5838,41.5838,41.5838,2,0
JCHI.US,D,20231114,000000,42.4382,42.4382,42.4382,42.4382,75,0
JCHI.US,D,20231115,000000,43.1806,43.1806,43.1806,43.1806,245,0
JCHI.US,D,20231116,000000,41.7709,41.7709,41.7709,41.7709,8,0
JCHI.US,D,20231117,000000,41.8653,41.8653,41.8653,41.8653,2,0
JCHI.US,D,20231120,000000,42.75,42.75,42.6846,42.6846,120,0
JCHI.US,D,20231121,000000,42.1517,42.1517,42.1517,42.1517,1,0
JCHI.US,D,20231122,000000,41.895,41.9461,41.895,41.9461,120,0
JCHI.US,D,20231124,000000,42.0758,42.0758,42.0758,42.0758,349,0
JCHI.US,D,20231127,000000,41.6684,41.6684,41.6684,41.6684,9,0
JCHI.US,D,20231128,000000,41.44,41.5352,41.44,41.5352,250,0
JCHI.US,D,20231129,000000,40.98,40.98,40.8449,40.8449,1426,0
JCHI.US,D,20231130,000000,40.9978,40.9978,40.9978,40.9978,1,0
JCHI.US,D,20231201,000000,40.6326,40.6326,40.6326,40.6326,7,0
JCHI.US,D,20231204,000000,39.8084,39.8084,39.8084,39.8084,130,0
JCHI.US,D,20231205,000000,38.85,39.044,38.85,39.044,496,0
