<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
RSMC.US,D,20241014,000000,25.4525,25.4525,25.4525,25.4525,17,0
RSMC.US,D,20241015,000000,25.54,25.54,25.4393,25.4393,208,0
RSMC.US,D,20241016,000000,25.64,25.64,25.4696,25.4696,2712,0
RSMC.US,D,20241017,000000,25.4051,25.4051,25.4051,25.4051,3,0
RSMC.US,D,20241018,000000,25.3,25.3161,25.3,25.3161,8002,0
RSMC.US,D,20241021,000000,25.09,25.09,25.0208,25.0208,19620,0
RSMC.US,D,20241022,000000,24.9542,24.9542,24.9542,24.9542,1,0
RSMC.US,D,20241023,000000,25.04,25.05,24.93,25.0368,6879,0
RSMC.US,D,20241024,000000,25.0157,25.0157,25.0157,25.0157,1,0
RSMC.US,D,20241025,000000,25.19,25.19,24.9539,24.9539,8900,0
RSMC.US,D,20241028,000000,25.21,25.32,25.21,25.286,25569,0
RSMC.US,D,20241029,000000,25.17,25.1791,25.17,25.1791,303,0
RSMC.US,D,20241030,000000,25.22,25.22,25.0692,25.0714,3248,0
RSMC.US,D,20241031,000000,24.79,24.8,24.6,24.6256,362828,0
RSMC.US,D,20241101,000000,24.77,24.82,24.6984,24.6984,42997,0
RSMC.US,D,20241104,000000,24.736,24.736,24.736,24.736,1,0
RSMC.US,D,20241105,000000,24.89,25.0801,24.89,25.0801,8050,0
RSMC.US,D,20241106,000000,26,26.31,26,26.3049,997698,0
RSMC.US,D,20241107,000000,26.35,26.61,26.35,26.3977,10836,0
RSMC.US,D,20241108,000000,26.6192,26.62,26.55,26.5591,3170,0
RSMC.US,D,20241111,000000,26.9309,27.04,26.8706,26.8897,30369,0
RSMC.US,D,20241112,000000,26.87,26.9,26.5015,26.5364,17058,0
RSMC.US,D,20241113,000000,26.77,26.84,26.4168,26.43,5580,0
RSMC.US,D,20241114,000000,26.265,26.265,25.92,25.9415,20144,0
RSMC.US,D,20241115,000000,25.6807,25.82,25.6807,25.78,11386,0
RSMC.US,D,20241118,000000,25.7806,25.88,25.7227,25.7227,1482,0
RSMC.US,D,20241119,000000,25.54,25.8694,25.53,25.778,4908,0
RSMC.US,D,20241120,000000,25.7807,25.891,25.7807,25.891,861,0
RSMC.US,D,20241121,000000,26.1807,26.43,26.1807,26.43,3108,0
RSMC.US,D,20241122,000000,26.66,26.7679,26.659,26.7679,3312,0
RSMC.US,D,20241125,000000,26.96,27.35,26.96,27.1798,1654,0
RSMC.US,D,20241126,000000,27.0515,27.07,26.98,27.0428,11039,0
RSMC.US,D,20241127,000000,26.98,26.9895,26.9208,26.9208,20335,0
RSMC.US,D,20241129,000000,27.035,27.035,26.9812,26.9812,977,0
RSMC.US,D,20241202,000000,26.99,27.07,26.945,26.9918,20242,0
RSMC.US,D,20241203,000000,27.0207,27.03,26.9,26.9845,974,0
RSMC.US,D,20241205,000000,26.89,27.02,26.852,26.852,3713,0
RSMC.US,D,20241206,000000,27.16,27.16,26.84,26.9379,16005,0
RSMC.US,D,20241209,000000,26.6505,26.6995,26.5759,26.5759,8624,0
RSMC.US,D,20241210,000000,26.54,26.74,26.54,26.6188,3405,0
RSMC.US,D,20241211,000000,26.93,27.01,26.93,26.9478,1851,0
RSMC.US,D,20241212,000000,26.8793,26.8793,26.7811,26.7811,1003,0
RSMC.US,D,20241213,000000,26.66,26.7292,26.5614,26.5614,656,0
RSMC.US,D,20241216,000000,26.52,26.8,26.52,26.711,2325,0
RSMC.US,D,20241217,000000,26.3306,26.37,26.2799,26.3249,9553,0
RSMC.US,D,20241218,000000,26.41,26.48,25.4012,25.4012,39319,0
RSMC.US,D,20241219,000000,25.45,25.5404,25.45,25.5003,103891,0
RSMC.US,D,20241220,000000,25.62,25.93,25.62,25.7467,8051,0
RSMC.US,D,20241223,000000,25.65,25.7322,25.61,25.7322,68351,0
RSMC.US,D,20241224,000000,25.65,25.9272,25.63,25.9272,1057,0
RSMC.US,D,20241226,000000,25.9,26.0837,25.9,26.0837,29542,0
RSMC.US,D,20241227,000000,25.82,25.82,25.7,25.7467,1910,0
RSMC.US,D,20241230,000000,25.392,25.67,25.322,25.54,46251,0
RSMC.US,D,20241231,000000,25.6597,25.71,25.4805,25.51,18078,0
RSMC.US,D,20250102,000000,25.68,25.72,25.35,25.44,87153,0
RSMC.US,D,20250103,000000,25.58,25.81,25.58,25.81,4654,0
RSMC.US,D,20250106,000000,26,26,25.85,25.87,3969,0
RSMC.US,D,20250107,000000,25.65,25.71,25.57,25.71,1187,0
RSMC.US,D,20250108,000000,25.48,25.8472,25.4,25.8472,28311,0
RSMC.US,D,20250110,000000,25.465,25.465,25.465,25.465,1531,0
