<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SOJF.US,D,20250122,000000,25.55,25.66,25.51,25.63,802318,0
SOJF.US,D,20250123,000000,25.6,25.79,25.58,25.79,487149,0
SOJF.US,D,20250124,000000,25.8,26.18,25.79,26.16,532351,0
SOJF.US,D,20250127,000000,26.0112,26.42,26,26.37,574933,0
SOJF.US,D,20250128,000000,26.28,26.44,26.25,26.42,638005,0
SOJF.US,D,20250129,000000,26.36,26.48,26.14,26.38,641049,0
SOJF.US,D,20250130,000000,26.4,26.99,26.3373,26.4,890674,0
SOJF.US,D,20250131,000000,26.52,26.52,26.14,26.39,4967251,0
SOJF.US,D,20250203,000000,26.2,26.3891,26.15,26.34,68157,0
SOJF.US,D,20250204,000000,26.34,26.44,26.28,26.37,304429,0
SOJF.US,D,20250205,000000,26.45,26.47,26.35,26.39,176668,0
SOJF.US,D,20250206,000000,26.4,26.44,26.35,26.3999,64719,0
SOJF.US,D,20250207,000000,26.36,26.39,26.24,26.36,98704,0
SOJF.US,D,20250210,000000,26.4,26.42,26.36,26.39,88825,0
SOJF.US,D,20250211,000000,26.43,26.43,26.28,26.37,78685,0
